,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
3712,10499408,19689637,Private room,,MK24,1,,1,1.0,2.0,38.0,5.0,1.345486,103.879837,2016-06-11 05:03:15.588567
3713,10499970,54133334,Entire home/apt,,TS21,6,4.0,2,1.0,2.0,114.0,2.0,1.297442,103.833964,2016-06-11 04:11:38.088764
3714,10501048,54141299,Private room,,MK17,1,,2,1.0,1.0,54.0,2.0,1.326123,103.850801,2016-06-11 04:45:36.556459
3715,10502021,53524297,Private room,,MK28,0,,2,1.0,1.0,92.0,1.0,1.32765,103.915175,2016-06-11 04:59:43.002123
3716,10502942,7164683,Private room,,MK22,0,,2,1.0,,144.0,1.0,1.366926,103.876352,2016-06-11 05:26:10.864473
3717,10503059,45003690,Entire home/apt,,MK17,16,4.0,14,4.0,3.0,304.0,2.0,1.32367,103.864436,2016-06-11 04:57:58.219805
3718,10503258,45003690,Entire home/apt,,TS18,8,4.5,6,2.0,3.0,195.0,2.0,1.315795,103.853828,2016-06-11 05:12:35.390370
3719,10503326,45003690,Entire home/apt,,MK25,13,4.0,8,3.0,2.0,210.0,2.0,1.296442,103.871155,2016-06-11 03:01:32.930911
3720,10503463,45003690,Entire home/apt,,MK25,13,4.0,8,3.0,2.0,187.0,2.0,1.295691,103.869089,2016-06-11 05:58:00.247946
3721,10504993,13537687,Entire home/apt,,MK24,2,,2,1.0,1.0,88.0,3.0,1.31519,103.888286,2016-06-11 05:38:43.242804
3722,10508718,19429539,Entire home/apt,,MK14,0,,5,2.0,2.0,72.0,1.0,1.371639,103.76433,2016-06-11 04:38:57.990009
3723,10509441,54184361,Private room,,MK10,0,,1,1.0,1.0,534.0,1.0,1.360094,103.750224,2016-06-11 04:03:54.960941
3724,10510548,20870482,Entire home/apt,,TS03,19,5.0,4,2.0,1.0,206.0,3.0,1.28165,103.846871,2016-06-11 04:13:25.592889
3725,10511158,38738342,Private room,,TS03,0,,2,1.0,1.0,113.0,1.0,1.277839,103.844866,2016-06-11 03:56:23.415827
3726,10512671,35691521,Entire home/apt,,MK17,0,,8,2.0,2.0,230.0,3.0,1.324468,103.851154,2016-06-11 05:09:55.521058
3727,10515109,45433510,Entire home/apt,,MK17,3,5.0,2,1.0,1.0,85.0,3.0,1.321658,103.862955,2016-06-11 04:03:36.136962
3728,10524791,53234750,Entire home/apt,,TS16,0,,4,2.0,2.0,266.0,1.0,1.30726,103.857952,2016-06-11 04:54:58.758277
3729,10524809,20827499,Private room,,MK19,1,,3,1.0,1.0,61.0,1.0,1.411412,103.83229,2016-06-11 05:36:30.895789
3730,10526561,54278071,Entire home/apt,,TS25,0,,2,0.0,1.0,219.0,7.0,1.308506,103.831472,2016-06-11 03:35:06.132303
3731,10528504,54289111,Private room,,MK17,2,,2,1.0,1.0,29.0,1.0,1.348596,103.871372,2016-06-11 05:01:40.562387
3732,10530078,33737958,Private room,,TS30,6,4.5,4,1.0,1.0,115.0,1.0,1.281826,103.852428,2016-06-11 05:05:33.270417
3733,10530341,30168263,Entire home/apt,,MK26,7,4.0,4,2.0,2.0,221.0,5.0,1.315579,103.898199,2016-06-11 04:57:51.776316
3734,10531446,5687483,Entire home/apt,,TS03,0,,2,1.0,1.0,123.0,,1.281824,103.845786,2016-06-11 05:56:33.469584
3735,10531473,5687483,Private room,,TS03,6,5.0,2,1.0,1.0,69.0,1.0,1.282595,103.847408,2016-06-11 05:17:43.516794
3736,10531874,33737958,Entire home/apt,,TS30,11,4.5,4,2.0,2.0,305.0,1.0,1.280508,103.852595,2016-06-11 03:21:00.411501
3737,10532062,22103887,Entire home/apt,,TS29,1,,1,0.0,1.0,69.0,7.0,1.319554,103.84673,2016-06-11 04:02:18.744865
3738,10532276,5410407,Entire home/apt,,TS27,0,,6,2.0,1.0,258.0,5.0,1.302188,103.839556,2016-06-11 05:25:00.466092
3739,10533297,27531754,Private room,,TS18,18,4.5,2,1.0,1.0,56.0,3.0,1.31419,103.850887,2016-06-11 02:07:02.722202
3740,10537265,44747748,Private room,,MK04,1,,2,1.0,0.0,53.0,1.0,1.312577,103.797334,2016-06-11 02:53:05.805317
3741,10549353,54404523,Entire home/apt,,MK25,0,,3,2.0,1.0,229.0,5.0,1.3121,103.885079,2016-06-11 05:30:04.955741
3742,10551337,8462461,Entire home/apt,,TS16,4,5.0,2,1.0,1.0,70.0,3.0,1.306872,103.856627,2016-06-11 02:13:51.002753
3743,10551807,1362028,Entire home/apt,,MK25,1,,2,1.0,1.0,148.0,2.0,1.314369,103.888574,2016-06-11 04:07:26.110601
3744,10553729,20485973,Entire home/apt,,TS29,0,,3,0.0,1.0,138.0,3.0,1.32173,103.850257,2016-06-11 03:44:39.108748
3745,10558863,49286635,Private room,,MK05,0,,2,1.0,1.0,92.0,1.0,1.316129,103.752114,2016-06-11 04:56:48.902334
3746,10572558,16857489,Entire home/apt,,MK18,0,,4,2.0,2.0,130.0,2.0,1.352692,103.86179,2016-06-11 01:54:16.174080
3747,10574373,4161699,Private room,,MK31,0,,2,1.0,1.0,46.0,1.0,1.365187,103.968159,2016-06-11 04:10:51.443117
3748,10575126,2825246,Private room,,MK28,0,,2,1.0,1.0,37.0,1.0,1.320862,103.914386,2016-06-11 05:33:04.254066
3749,10576068,12352775,Entire home/apt,,TS24,4,4.0,6,0.0,1.0,97.0,1.0,1.294694,103.830403,2016-06-11 04:10:39.316830
3750,10579566,29420853,Entire home/apt,,MK17,2,,6,2.0,1.0,152.0,3.0,1.328985,103.853524,2016-06-11 04:34:34.537140
3751,10579965,129623,Private room,,TS21,2,,1,1.0,3.0,38.0,1.0,1.297461,103.837599,2016-06-11 03:01:38.631787
3752,10583020,45944222,Private room,,MK05,4,4.5,3,1.0,1.0,41.0,1.0,1.299064,103.763733,2016-06-11 04:37:51.869600
3753,10586349,20485973,Entire home/apt,,TS29,0,,3,0.0,1.0,152.0,3.0,1.323775,103.847277,2016-06-11 05:53:14.572483
3754,10586698,20485973,Entire home/apt,,TS29,1,,6,3.0,2.0,212.0,3.0,1.324653,103.848798,2016-06-11 02:09:25.267878
3755,10587300,20485973,Entire home/apt,,TS29,1,,6,3.0,2.0,213.0,3.0,1.324897,103.848997,2016-06-11 04:32:16.428648
3756,10587940,20485973,Entire home/apt,,TS17,0,,4,2.0,2.0,259.0,3.0,1.324442,103.865304,2016-06-11 03:43:33.773294
3757,10588370,20485973,Entire home/apt,,MK17,0,,3,1.0,1.0,137.0,3.0,1.324651,103.851584,2016-06-11 05:35:23.980438
3758,10588387,10054122,Entire home/apt,,TS29,3,5.0,3,1.0,1.0,123.0,3.0,1.320971,103.844721,2016-06-11 04:51:32.738161
3759,10598600,23049383,Private room,,MK21,2,,2,1.0,1.0,30.0,3.0,1.398721,103.896698,2016-06-11 03:58:17.494432
3760,10598803,54688332,Private room,,MK27,0,,2,1.0,1.0,124.0,1.0,1.318511,103.923123,2016-06-11 02:17:58.157778
3761,10599104,27293710,Shared room,,MK16,0,,1,1.0,1.0,31.0,1.0,1.339749,103.77886,2016-06-11 03:10:39.489945
3762,10600920,23722617,Entire home/apt,,MK24,5,5.0,2,1.0,1.0,67.0,4.0,1.315298,103.888088,2016-06-11 04:55:13.936266
3763,10601473,9177309,Entire home/apt,,MK03,0,,2,2.0,2.0,114.0,1.0,1.296157,103.787009,2016-06-11 04:42:23.469076
3764,10603188,1017645,Private room,,MK28,0,,16,1.0,4.0,397.0,2.0,1.323831,103.913629,2016-06-11 02:35:22.517528
3765,10603464,28672277,Entire home/apt,,MK25,10,4.5,2,0.0,1.0,67.0,2.0,1.311222,103.885157,2016-06-11 04:28:39.041400
3766,10611236,54755132,Private room,,MK29,0,,1,1.0,1.0,49.0,1.0,1.381029,103.94482,2016-06-11 04:44:15.251971
3767,10616811,32902188,Private room,,MK24,1,,3,1.0,1.0,60.0,2.0,1.315468,103.880673,2016-06-11 04:22:58.860299
3768,10616890,6208783,Entire home/apt,,MK24,1,,7,2.0,1.0,101.0,2.0,1.333491,103.870764,2016-06-11 02:22:27.013520
3769,10618659,12352775,Entire home/apt,,TS24,8,4.5,6,0.0,1.0,107.0,1.0,1.294919,103.82946,2016-06-11 01:59:36.208381
3770,10622697,24458365,Private room,,MK29,5,4.5,2,1.0,,45.0,1.0,1.372119,103.944341,2016-06-11 04:07:29.224713
3771,10623568,54832119,Private room,,MK17,0,,1,1.0,,42.0,1.0,1.326705,103.864839,2016-06-11 03:56:12.954159
3772,10625889,48771950,Entire home/apt,,TS21,11,5.0,4,1.0,1.0,129.0,1.0,1.294163,103.8397,2016-06-11 05:29:53.591888
3773,10626378,11390076,Private room,,TS11,1,,2,1.0,1.0,61.0,1.0,1.299889,103.85063,2016-06-11 03:13:09.582191
3774,10626652,36399433,Entire home/apt,,MK03,5,5.0,3,0.0,1.0,96.0,2.0,1.280433,103.782859,2016-06-11 04:43:04.546678
3775,10635131,47150350,Entire home/apt,,MK23,20,5.0,4,1.0,1.0,128.0,3.0,1.326902,103.906135,2016-06-11 04:26:40.962769
3776,10638333,50034878,Private room,,TS22,9,4.5,2,1.0,1.0,67.0,2.0,1.283228,103.841986,2016-06-11 04:37:06.758974
3777,10638432,37304388,Entire home/apt,,TS18,1,,6,2.0,1.0,213.0,1.0,1.31295,103.848569,2016-06-11 04:29:19.885875
3778,10638481,54927443,Entire home/apt,,TS21,3,4.5,2,1.0,,92.0,5.0,1.294228,103.841405,2016-06-11 04:21:23.096807
3779,10639824,12352775,Entire home/apt,,TS24,8,4.0,4,0.0,1.0,106.0,1.0,1.295814,103.829936,2016-06-11 04:46:47.123519
3780,10639994,53656176,Private room,,MK03,3,4.0,2,1.0,1.0,103.0,2.0,1.306324,103.788489,2016-06-11 05:59:22.873464
3781,10640944,14946989,Private room,,TS03,0,,2,1.0,1.0,107.0,1.0,1.275574,103.84543,2016-06-11 02:55:48.737791
3782,10641144,40183204,Entire home/apt,,MK19,13,5.0,7,3.0,3.0,152.0,3.0,1.410902,103.830533,2016-06-11 05:35:06.757890
3783,10641453,54942913,Private room,,MK27,0,,1,1.0,1.0,54.0,1.0,1.320769,103.955272,2016-06-11 05:50:18.905707
3784,10641757,54944391,Entire home/apt,,MK25,18,4.5,6,3.0,3.0,273.0,2.0,1.29832,103.899479,2016-06-11 03:58:30.107078
3785,10648203,54983752,Private room,,MK06,0,,1,1.0,1.0,27.0,2.0,1.345443,103.716975,2016-06-11 05:50:28.916999
3786,10658471,53357383,Private room,,TS29,0,,2,1.0,1.0,69.0,1.0,1.323809,103.843907,2016-06-11 05:59:59.089040
3787,10659205,35040268,Private room,,MK25,0,,2,1.0,1.0,137.0,1.0,1.298517,103.885825,2016-06-11 05:36:57.157868
3788,10659341,14521708,Entire home/apt,,MK24,0,,2,1.0,1.0,71.0,3.0,1.314315,103.886688,2016-06-11 05:57:11.995029
3789,10659492,29277489,Entire home/apt,,TS21,0,,2,1.0,1.0,113.0,1.0,1.300957,103.837672,2016-06-11 03:53:27.122141
3790,10659845,55060870,Entire home/apt,,MK25,13,4.0,3,1.0,1.0,80.0,2.0,1.302649,103.90026,2016-06-11 02:03:16.109335
3791,10663537,12592185,Entire home/apt,,MK24,3,3.5,7,2.0,1.0,137.0,1.0,1.312349,103.876594,2016-06-11 05:19:55.404025
3792,10665113,55089544,Private room,,MK06,0,,1,1.0,,20.0,1.0,1.338026,103.697453,2016-06-11 04:50:34.874822
3793,10666755,8306794,Entire home/apt,,MK27,11,4.5,6,3.0,2.0,172.0,3.0,1.30916,103.933388,2016-06-11 04:35:24.018846
3794,10668310,50975018,Private room,,MK19,0,,2,1.0,1.0,54.0,1.0,1.443909,103.826677,2016-06-11 05:27:21.544710
3795,10669564,48396836,Entire home/apt,,MK15,0,,16,1.0,1.0,297.0,1.0,1.33203,103.795073,2016-06-11 05:52:40.336097
3796,10674936,55140271,Private room,,MK23,0,,2,1.0,1.0,61.0,1.0,1.320849,103.912036,2016-06-11 03:15:07.082371
3797,10682905,1439258,Entire home/apt,,MK04,0,,10,4.0,3.0,267.0,1.0,1.31535,103.791123,2016-06-11 05:22:42.430575
3798,10683131,24458365,Private room,,MK29,4,4.5,2,1.0,,45.0,1.0,1.37097,103.944175,2016-06-11 05:52:07.889360
3799,10684060,55191341,Private room,,MK27,0,,4,1.0,,124.0,1.0,1.330614,103.948772,2016-06-11 04:47:28.801034
3800,10684884,3420196,Entire home/apt,,TS19,1,,4,2.0,2.0,164.0,3.0,1.301247,103.847883,2016-06-11 03:30:50.942182
3801,10686167,24132001,Shared room,,MK17,0,,2,1.0,1.0,26.0,1.0,1.339592,103.846452,2016-06-11 04:21:14.761931
3802,10686865,11167787,Private room,,MK27,1,,2,1.0,1.0,54.0,7.0,1.310948,103.932871,2016-06-11 03:33:58.181297
3803,10686991,50157629,Private room,,MK28,2,,3,1.0,,57.0,1.0,1.339412,103.950971,2016-06-11 01:57:16.550868
3804,10687969,47393412,Private room,,MK18,17,5.0,3,1.0,1.0,57.0,2.0,1.352657,103.868903,2016-06-11 04:31:42.970109
3805,10688073,7099552,Private room,,TS28,0,,1,1.0,1.0,35.0,1.0,1.3184,103.838772,2016-06-11 02:50:21.906483
3806,10689054,23619680,Entire home/apt,,MK01,8,5.0,7,3.0,2.0,504.0,1.0,1.267132,103.812063,2016-06-11 04:54:02.469971
3807,10691755,5184040,Private room,,MK25,2,,3,1.0,2.0,52.0,1.0,1.306578,103.894466,2016-06-11 03:21:29.057793
3808,10694864,19362494,Private room,,MK04,2,,1,1.0,1.0,29.0,1.0,1.331213,103.794552,2016-06-11 04:13:22.388078
3809,10696072,53785373,Private room,,MK24,9,4.0,2,1.0,1.0,60.0,1.0,1.318162,103.890932,2016-06-11 03:47:47.184437
3810,10703477,15197547,Private room,,MK02,0,,2,1.0,1.0,97.0,1.0,1.314888,103.804229,2016-06-11 02:44:09.925878
3811,10706334,3121030,Private room,,MK02,6,5.0,2,1.0,1.0,61.0,1.0,1.31565,103.805371,2016-06-11 05:31:13.116474
3812,10708117,44703717,Private room,,MK17,0,,1,1.0,1.0,38.0,1.0,1.324637,103.853313,2016-06-11 05:35:01.012670
3813,10708185,54155895,Private room,,MK10,6,4.5,4,1.0,1.0,48.0,2.0,1.348485,103.747656,2016-06-11 03:52:30.458969
3814,10709268,51787803,Private room,,MK26,0,,4,1.0,1.0,54.0,1.0,1.320895,103.920218,2016-06-11 02:52:36.979829
3815,10709888,21987253,Private room,,MK03,0,,2,1.0,1.0,45.0,3.0,1.278994,103.784779,2016-06-11 03:19:28.145656
3816,10711518,55356146,Private room,,MK18,0,,1,1.0,1.0,32.0,2.0,1.351098,103.862873,2016-06-11 05:00:22.882481
3817,10712397,10861133,Entire home/apt,,TS17,0,,16,5.0,4.0,519.0,1.0,1.315849,103.860017,2016-06-11 01:52:59.173263
3818,10715256,32952969,Entire home/apt,,TS22,2,,7,2.0,1.0,151.0,2.0,1.284323,103.84197,2016-06-11 05:24:57.156101
3819,10715448,53875126,Private room,,TS29,1,,1,1.0,1.0,34.0,2.0,1.320376,103.852303,2016-06-11 02:44:28.786168
3820,10716737,43043281,Shared room,,MK26,6,4.5,4,1.0,,13.0,1.0,1.314642,103.89789,2016-06-11 05:57:42.801302
3821,10717141,1955128,Entire home/apt,,TS24,4,5.0,2,1.0,1.0,106.0,3.0,1.292587,103.830563,2016-06-11 04:31:02.122157
3822,10717447,43978395,Private room,,TS23,3,5.0,2,1.0,1.0,63.0,1.0,1.272851,103.839536,2016-06-11 03:16:54.537586
3823,10717594,49695199,Private room,,MK17,11,4.0,4,1.0,1.0,91.0,1.0,1.326532,103.850642,2016-06-11 04:48:24.754374
3824,10718463,52896591,Entire home/apt,,MK23,1,,2,1.0,1.0,96.0,2.0,1.33042,103.90565,2016-06-11 04:55:24.169502
3825,10722081,24574151,Private room,,MK17,0,,2,1.0,1.0,38.0,15.0,1.33106,103.866417,2016-06-11 04:53:03.922261
3826,10724054,46685310,Private room,,TS20,7,4.5,3,1.0,1.0,65.0,1.0,1.295884,103.840068,2016-06-11 05:26:48.100441
3827,10734166,129623,Private room,,TS20,0,,2,1.0,1.0,96.0,1.0,1.297398,103.839871,2016-06-11 02:33:17.209512
3828,10737269,48641401,Private room,,MK13,0,,1,1.0,1.0,34.0,1.0,1.437612,103.788756,2016-06-11 05:57:19.769367
3829,10748142,37499834,Entire home/apt,,TS07,13,4.5,4,2.0,1.0,199.0,3.0,1.288681,103.847036,2016-06-11 05:50:22.905271
3830,10752779,2062622,Private room,,TS25,0,,2,1.0,3.0,381.0,1.0,1.307821,103.827064,2016-06-11 04:06:27.326236
3831,10752912,55598486,Private room,,MK18,0,,1,1.0,1.0,38.0,1.0,1.347187,103.852075,2016-06-11 03:52:12.086210
3832,10753483,48381928,Entire home/apt,,MK13,1,,6,2.0,2.0,182.0,2.0,1.431131,103.787308,2016-06-11 05:17:30.043004
